building_id,damage_grade
47943,2
917423,3
391301,2
355990,3
220011,3
9888,2
248453,2
35551,2
24611,2
741174,3
205926,2
127902,3
16640,2
730466,3
456404,3
570741,2
256568,2
339649,3
189895,2
487303,3
863006,3
976940,3
1029302,2
15940,2
202676,2
680588,3
252461,3
404008,2
741565,2
846683,2
438528,2
294702,2
244843,2
722899,3
468073,2
459406,2
769305,2
66427,2
156756,1
382907,3
444958,3
401396,1
182302,3
605967,2
22928,2
856645,2
90516,2
627635,3
147358,2
255389,3
628765,1
420565,2
40855,2
74962,2
591995,2
440736,2
183531,3
890775,3
899969,2
185107,3
323168,1
410188,3
950644,2
415245,2
711241,2
284810,1
175944,2
686837,3
933708,3
697834,3
500938,2
99003,2
209004,1
406773,3
962240,2
72248,2
111626,2
949827,3
514031,3
1043129,2
960658,2
555803,3
38713,2
733697,1
403432,2
670507,2
567290,3
944680,3
159907,3
34147,3
993767,2
144503,2
697980,2
168767,2
893960,2
193424,2
835978,2
226651,2
736747,3
603514,2
711158,2
484309,2
65845,1
88092,1
796538,3
739263,2
477107,2
701279,3
451829,2
684361,3
747158,3
280005,3
197684,3
897188,2
399528,3
144524,3
646771,2
738024,2
91778,1
201375,3
329389,3
865376,2
483999,2
920606,3
724492,3
960142,2
1003780,2
893373,2
221200,2
995310,2
718685,1
848900,3
951309,2
744525,2
509476,3
158338,2
912972,2
370220,2
673547,3
231079,3
125246,3
7441,3
11753,2
688267,2
124612,2
965559,2
952875,3
266427,3
160140,3
696472,2
55348,3
937855,2
1030808,2
166247,3
646707,2
915909,2
127475,3
323387,3
854121,3
517358,2
794601,3
153619,3
498869,2
366144,3
605564,3
421422,2
810360,2
813297,3
115244,3
611108,2
592204,3
738676,1
805516,3
565743,2
63208,2
629801,3
86927,2
1003210,2
350893,3
657126,2
15629,2
219162,1
865282,1
433079,3
341742,3
162109,2
981081,2
310230,1
740816,2
159205,2
945261,3
155385,1
895600,2
865770,2
224380,1
522034,2
171808,3
509056,2
578503,1
779845,2
704556,3
33283,2
105741,2
486549,1
437936,2
331168,1
552535,2
203707,3
57598,3
123371,2
745125,2
636496,2
683821,3
56479,3
366147,2
491087,3
561920,3
745904,2
58698,3
544406,2
477020,2
45417,2
274262,2
219176,2
845728,3
676176,1
242571,2
1005852,2
643574,3
944569,3
307807,1
209050,2
291043,3
814301,3
372369,2
94191,2
955300,2
367848,2
627739,2
1037658,2
977018,3
859253,2
384738,2
427288,2
189340,2
840866,1
959017,3
507147,2
641685,2
323836,3
238156,3
841980,2
730482,3
787299,1
1010975,2
274562,2
1052781,3
621743,2
983108,2
234748,3
584679,2
268296,3
563879,2
329508,2
11049,3
509825,3
785643,3
296957,2
669606,2
289409,2
387279,2
251090,2
220466,3
1047564,3
655187,2
242334,3
1034030,2
804597,3
166589,2
631834,1
388525,2
394430,3
734045,1
339837,2
1026433,3
609142,2
388068,2
907196,3
888124,3
437700,3
332317,2
683122,2
1038134,2
420750,2
672218,2
8865,3
294488,3
654196,3
694010,2
599480,3
142023,2
776384,3
196189,2
777875,2
111949,1
1050158,3
48199,2
896970,1
919328,2
191302,3
365513,3
265612,3
324228,2
894398,1
633352,2
457878,2
313538,2
788817,1
156215,2
906787,2
886787,1
334573,2
794273,3
399731,3
118669,2
823112,1
698004,3
1039262,2
359045,3
17593,2
815587,2
82140,2
423747,2
309800,3
992941,2
661048,2
341767,2
51077,3
691252,3
48168,3
805828,2
959163,2
252637,3
751281,3
1024458,1
367283,2
553547,2
934756,2
199139,2
91245,2
731831,1
779121,2
981338,2
245059,2
1044000,3
728042,2
801845,2
989209,3
1024255,2
417116,2
985228,3
347037,2
422466,3
198280,1
936062,2
65748,2
486077,2
923233,1
725993,3
184795,3
882549,2
420664,2
123437,2
944078,2
285181,2
147604,2
622754,2
1009895,2
755641,3
682520,2
1747,3
286027,1
1007516,2
586154,2
49015,2
1001042,3
338400,3
684323,3
778720,2
42817,2
885789,2
529004,1
3427,2
350167,2
95964,2
657149,2
867104,3
1052394,3
560217,2
661000,2
718075,3
270650,2
237713,3
247417,3
801990,3
868783,3
430503,3
265006,2
759969,3
76539,2
89276,2
136668,3
206491,2
513870,2
273645,1
520035,2
411168,2
543186,3
677654,2
448432,1
192243,1
390972,2
101520,3
838834,2
727643,2
920306,2
955527,2
1007238,2
998440,1
100158,2
268342,3
616509,2
608990,2
537729,2
147530,2
585847,2
61373,2
240614,2
931560,3
168203,3
583719,3
811171,2
342088,2
979646,2
228368,2
80859,1
609777,2
107373,3
225623,2
475619,2
727238,3
25162,3
602692,3
881046,3
533354,1
429807,2
136794,2
701652,3
591269,3
785078,3
401981,1
690952,2
358171,3
1020827,2
436695,2
117809,2
50348,2
258699,2
620988,2
182232,2
607679,2
531739,3
994589,3
280291,1
81043,2
180285,1
33652,3
292478,2
955460,2
322335,2
83059,2
1015858,2
541609,2
108947,3
748726,2
150875,2
461787,2
126506,2
214926,1
821496,2
867205,2
1040099,2
1022797,2
739494,2
60086,1
597241,3
386363,2
153097,2
736621,2
373731,2
1027753,2
399065,2
1027492,2
47715,2
839149,1
638870,3
783687,2
118552,1
153944,2
827021,2
727161,3
40787,2
15374,3
808343,2
886811,2
324179,3
80847,2
728942,1
380675,2
474786,2
767086,3
926055,1
881013,2
678171,3
1021421,2
440499,2
894505,2
177028,2
464020,2
325540,2
695942,2
763011,2
395502,3
270068,3
507109,2
322917,3
867490,2
435660,2
984816,2
712540,3
289373,3
55354,2
97872,2
921733,3
360515,2
225337,3
663755,3
46667,2
507391,2
1046245,3
355156,3
92457,3
262595,2
614466,3
675744,2
686734,2
839910,2
693435,2
870876,3
396390,2
153016,2
608145,3
961293,3
425599,2
288402,3
117161,2
57002,3
861031,3
462524,3
521420,2
747571,3
681539,2
432217,3
470674,2
318606,2
571662,1
733609,1
1022224,2
454541,2
848597,2
899094,2
174588,2
768075,2
34893,2
660771,3
456651,2
73521,3
418839,3
89864,2
829845,3
55228,3
742666,2
522066,2
712412,3
740503,3
911715,3
349355,2
33140,2
768574,2
600617,3
484030,3
102775,3
737795,2
735573,2
471891,2
525906,3
434362,3
489935,2
395890,2
562189,2
517068,2
1040146,3
871587,1
1033806,2
350976,3
534337,3
454428,2
747078,3
434231,2
112790,3
9639,2
833177,2
843569,3
1044629,3
545227,2
109025,3
195853,3
1001351,3
278803,3
981189,2
146090,2
802954,3
788788,3
469865,2
544886,2
395862,3
475081,2
952203,3
1043800,2
33087,2
866949,1
311668,2
103121,3
842325,2
811124,2
386178,2
292790,2
265076,2
430762,2
519239,2
192819,2
859576,3
975182,2
690231,2
458189,3
61204,2
567926,2
463322,1
700929,3
363189,2
1041313,2
122244,1
583208,3
313803,3
497067,3
806258,3
671478,2
126194,3
885518,2
982803,2
201565,2
633978,3
443121,3
539467,3
931693,2
652015,3
615734,3
724551,3
576212,3
493861,3
883641,3
458017,3
105520,1
597703,2
988352,2
327267,3
851518,2
238178,1
90643,1
916346,2
900514,2
859329,2
1048543,2
413368,2
642835,2
879942,2
65520,2
781096,2
706456,2
555411,2
450012,2
272220,2
715870,3
35951,2
429647,1
604047,2
459721,2
733800,3
415943,2
318496,2
1041618,2
778380,2
884334,2
802283,1
783751,2
395169,2
952894,3
72054,2
514598,3
620781,3
263436,2
940624,2
412105,2
441537,3
21340,2
295089,3
927284,3
763019,3
1037131,2
809747,3
1044142,3
984822,2
803015,2
930235,2
189678,2
329618,3
873985,2
182940,3
822066,2
718218,1
647116,3
966382,3
47031,1
1023341,2
360887,3
946962,2
136363,2
731380,3
946098,3
651699,2
819321,3
554705,2
102194,2
98596,2
659848,2
875366,3
514383,1
872359,2
530771,2
337096,2
900990,1
644826,1
106617,2
1035154,2
758960,2
457201,2
328427,3
957491,3
600932,3
770593,2
619277,2
506918,3
914475,1
724400,3
18585,3
130869,2
588206,3
137984,2
258714,2
979626,1
26993,1
606714,3
710301,2
577857,3
453282,2
996754,3
525402,2
390160,3
701507,3
653606,2
949063,3
992825,2
1045166,2
145457,2
714430,3
697696,3
321081,3
43773,2
900582,3
411621,3
374640,3
229223,1
67806,2
409421,2
13965,2
620883,2
738695,2
677802,2
439787,1
236161,2
972432,3
910898,2
990328,1
99058,2
344112,3
879312,3
754817,1
136526,3
190067,2
290330,3
173072,1
421339,2
652256,3
68399,2
716763,2
454302,2
35426,2
9265,2
715525,3
108667,3
961030,3
1324,1
592897,1
405863,3
832807,3
735356,2
53185,2
634714,2
793505,3
245194,2
811570,2
877860,2
237016,1
871654,2
325572,2
966963,2
724461,2
224774,2
668190,3
774978,2
531112,2
986678,2
115069,3
261154,2
994297,3
569358,1
497153,2
573375,2
1017002,2
956604,2
655229,2
814434,3
633475,3
323085,3
7835,2
331014,2
327610,2
712040,3
798021,2
448162,2
337594,2
358672,2
112254,2
546654,2
256935,3
84078,3
821859,2
811296,2
435994,2
426672,3
470347,3
241795,3
261095,1
6415,2
659836,2
943754,2
7256,2
114732,2
516104,3
933507,2
365697,1
720892,3
161170,3
767588,2
146907,2
498943,2
40256,1
220131,2
1026792,3
28927,2
315845,3
148950,3
964639,3
336518,2
696707,3
588890,2
769719,2
314488,2
482401,3
352584,2
274444,2
204706,3
178019,2
953599,3
617508,2
507654,2
164159,3
834093,2
1004351,2
571711,3
223137,2
405548,2
323693,2
781960,3
482220,2
700106,2
246305,2
360953,2
508328,2
137403,1
642499,2
81028,1
121373,1
7827,3
172335,3
230193,3
258073,2
256803,2
219995,2
1052773,2
195681,2
195221,2
809386,3
317930,2
870204,3
222151,2
259550,3
959118,2
589660,2
1045348,1
444516,3
143348,2
679042,2
1018392,2
826485,3
987378,2
606442,2
723066,3
666468,3
835674,3
973003,2
965243,3
891461,1
408835,3
174996,3
1044844,2
253179,3
67765,3
323067,3
891952,3
156932,3
729378,3
168092,2
446521,3
313415,2
382230,2
323432,2
558494,2
932653,3
208426,2
65334,3
311452,3
218999,3
750629,3
171146,2
396570,2
418885,2
330146,2
507835,2
1041316,3
788148,2
186549,2
238355,3
962478,2
787603,2
730086,2
352299,3
214770,3
555000,3
668854,3
716362,1
163146,1
16854,2
304416,1
808970,2
284417,2
123101,2
835887,2
239650,3
745703,2
446819,3
919454,2
37276,3
881676,2
924008,2
106491,1
533435,1
568749,2
483631,3
887932,1
182169,2
712937,2
382897,2
324792,2
642339,2
856593,2
882774,2
525771,2
361385,2
558423,2
442695,3
571791,2
298940,2
782130,2
353047,2
980331,2
407054,2
750862,3
212773,3
463158,2
669343,2
298350,2
483422,3
947566,1
957454,2
21266,2
604206,2
49553,3
876516,2
317141,1
544609,2
948411,2
80307,3
295302,2
12835,2
776872,3
111226,2
98889,3
172180,3
838384,3
769004,3
438589,3
38621,3
96843,3
817998,2
1011358,2
537666,3
287307,2
973091,2
617206,3
236054,3
329822,2
473150,2
330006,2
1028128,2
1008434,3
988670,2
710008,1
255969,2
151972,2
72600,2
168056,2
646072,2
116284,3
417161,2
209778,2
844416,2
683087,3
996934,2
753465,2
50680,1
593791,1
947314,2
1010912,1
629598,2
668106,2
239324,3
970284,2
576286,3
211444,1
398042,3
322568,2
788537,2
461941,3
843307,2
606223,2
702235,3
276314,1
414688,3
893351,2
807257,3
673935,1
445977,3
815216,3
201815,2
386899,2
294037,1
209836,2
953751,2
240488,2
702890,1
81879,2
493055,2
792144,3
579174,2
1050631,1
471584,2
853685,3
869988,3
987455,3
939884,2
187646,3
582270,1
201110,2
739602,3
25474,2
193686,3
420991,3
750930,3
374802,3
295642,3
331188,3
954175,3
670670,3
637152,2
947510,3
557257,2
432717,2
1046468,3
802055,2
466648,2
189235,2
286347,2
735107,2
371449,2
676957,2
1038554,2
948496,2
1021219,3
102498,2
349617,2
683605,2
710842,2
453429,3
917571,2
983166,2
519151,2
448911,3
979264,2
676154,3
879552,2
830314,2
71513,2
586526,1
550825,3
903258,1
481847,2
322722,2
43704,2
445017,1
890259,3
748047,2
837387,2
702794,1
629009,2
490475,2
170614,2
953187,2
807194,2
59353,2
777461,2
463363,2
32497,3
929102,3
752698,3
665002,3
676017,1
487958,3
1013426,3
1031789,2
498603,3
13601,2
330667,1
382406,2
230230,3
666374,1
231586,2
1026724,2
935692,2
831324,3
829855,3
829362,3
412923,2
266423,3
1038989,2
862297,2
421741,3
696249,2
162673,2
269614,1
625302,3
126611,2
151221,3
165128,3
701400,2
81881,3
748430,2
729667,1
560775,2
182385,3
10425,2
77499,3
479021,2
504618,2
8512,2
602443,2
189309,2
52253,2
593517,2
365200,2
611409,2
512498,1
710542,3
840098,2
604623,2
592803,2
291807,2
475780,2
496802,2
430158,3
138644,2
394559,2
841877,2
447797,3
942418,2
475243,3
51446,2
448737,3
860365,3
959026,2
562325,2
649959,2
824859,2
388626,2
513011,2
135295,1
323618,3
877902,2
66088,3
392810,2
299208,3
836376,2
287623,2
76322,3
479580,2
441784,3
916348,3
996060,1
531326,2
166459,3
188440,3
265015,2
840745,2
21317,2
194224,1
364373,3
1052256,1
333689,2
171842,2
524878,2
720543,3
118282,2
721063,3
551876,2
815410,3
466357,3
60230,3
672454,3
601646,2
731628,2
177029,2
503227,3
471924,2
773747,3
62570,1
639189,2
207118,2
328320,2
516898,2
62887,2
588024,2
297858,3
605943,3
418049,2
716262,2
7932,3
494293,2
927762,2
532621,2
247714,3
329631,2
615427,2
968877,3
936675,2
283532,3
403191,2
771418,2
72715,3
465883,2
424994,2
892126,2
114266,1
690268,1
62583,3
680356,2
416513,2
381199,2
448580,1
192765,2
653589,3
535554,3
676614,1
141850,2
909995,3
1036060,3
1001612,3
885969,3
664894,3
477411,3
101881,2
1017883,3
1052296,1
229420,2
49624,2
337465,1
61180,2
364618,2
104604,2
267616,2
888164,2
17201,2
85849,2
239359,3
865518,3
112711,2
34835,3
485096,2
488579,3
458481,1
455713,3
109159,3
913403,1
561705,3
829719,2
285955,3
563101,2
648321,2
407526,2
451045,2
708446,1
681941,2
456936,2
276963,3
202464,3
860305,3
231835,2
971634,1
243225,2
307797,2
508132,3
895320,2
888737,2
894126,2
660969,2
170791,1
56375,2
159040,3
43069,3
274652,3
718594,2
322474,3
701568,2
253128,1
460718,3
7149,3
629318,3
67215,2
635285,2
563056,3
760684,1
783871,3
486467,2
133880,2
416949,3
918923,2
378285,2
518412,2
930295,2
416166,2
876256,2
183883,2
80442,2
737154,1
808570,3
181381,2
275653,3
440566,3
540075,2
1024179,2
650664,2
16236,2
410849,2
554953,1
876600,3
705955,3
266555,3
385672,3
688137,3
366276,2
5363,2
142180,2
993541,3
162640,2
747687,2
422678,2
627156,2
422618,2
280980,1
203957,3
662979,3
684100,3
877347,2
32599,3
472022,2
253051,2
484244,2
408885,3
346300,2
346335,2
1042775,2
812291,2
894217,2
509248,2
534116,3
174252,3
754420,2
406702,2
705155,3
885619,3
721482,3
862118,2
301358,2
872716,2
766210,2
279355,3
517184,2
696141,3
552242,3
1042447,1
729505,2
952748,2
184478,3
1029571,3
704349,2
268443,2
495137,2
1011875,1
817218,3
961161,2
707125,2
402637,2
28961,2
584703,3
971936,2
495641,2
474718,3
800759,2
256582,2
101108,3
351473,2
73654,2
93282,2
481928,2
45801,2
19521,2
791441,2
333578,2
932219,2
94851,2
831560,2
53881,2
660356,2
646663,3
458047,2
813574,2
1000555,3
182448,2
368379,2
1035809,2
227056,2
195828,2
659927,2
269913,1
337120,2
358043,2
621525,3
841747,2
695766,3
82888,3
389617,2
458418,2
701188,3
433954,3
1006779,2
993024,2
266382,2
197005,2
849286,3
65322,2
578830,3
535469,2
1039288,1
751273,2
911112,2
819377,2
385861,3
524197,2
778865,3
745140,3
109241,2
938208,2
997885,2
897017,3
262107,2
243462,2
245328,2
110246,2
224071,2
859233,3
307218,3
696501,3
944379,3
616210,2
543213,2
989452,2
679329,2
113979,3
339780,3
475091,2
920145,2
1047435,2
645836,3
152285,2
835101,3
449748,3
539802,3
787651,3
699646,2
645985,2
410670,2
514971,3
199412,2
942664,2
897427,2
993069,2
495460,1
978238,2
738333,2
893584,2
21615,2
430506,2
749655,2
454523,2
935744,3
353524,3
217970,2
488423,3
768991,3
575101,2
151222,3
249911,2
80818,2
656721,3
919925,3
931996,1
516105,2
98960,2
893817,1
264062,3
305483,2
172608,2
466104,2
445676,3
676967,3
433989,2
501096,3
828643,2
964212,2
650076,2
463409,2
316526,2
744573,2
52035,3
836423,3
758765,1
358411,3
305272,2
8973,2
236283,2
435846,2
584700,3
754833,3
682114,3
887820,3
245224,2
841833,2
1027588,2
285164,3
851933,2
611526,3
977728,2
597251,1
150597,2
297613,2
553570,3
117629,2
636625,2
544664,1
383526,3
456312,3
421,3
264318,1
403934,3
35794,1
1015413,2
929351,3
469534,3
730596,3
269258,2
310191,2
746922,2
177912,2
239188,1
126923,3
36013,3
817614,2
438226,2
964277,3
182299,2
925556,1
760287,2
640390,2
7478,3
89260,3
398336,2
255534,2
310911,3
1294,2
698153,3
594009,2
704992,3
681851,1
1047090,2
475387,2
350694,1
1001506,2
344736,2
907084,3
195937,2
817810,3
662998,2
123912,2
332793,2
241206,2
715840,2
886222,2
969119,2
847898,2
493633,2
30651,2
227770,2
433597,2
610709,2
179827,2
985709,3
381451,3
528639,3
903751,3
677942,2
8387,2
411382,2
816904,2
555814,2
984363,2
581375,2
939955,2
662523,2
345273,2
983391,3
265574,2
864705,3
276524,1
10230,1
1030069,3
354036,3
954527,3
608845,3
150445,2
976795,3
544368,3
522677,1
859118,2
119925,2
512601,3
99739,2
913370,2
773304,2
365813,2
97011,3
654180,2
124571,2
816116,2
149450,2
855751,1
44374,1
883503,2
364496,2
578257,2
711798,2
283716,3
361245,2
201435,3
31376,2
482557,2
136139,2
45303,3
937194,2
122524,1
91417,1
432023,3
450857,3
540766,3
546514,2
360797,2
236654,2
628378,3
1000360,1
1050868,2
355352,2
211643,1
152229,2
946249,2
294404,2
509044,3
958770,3
23106,2
445806,1
125331,2
747150,3
641356,1
915732,2
176853,2
939403,2
883767,3
907095,3
1043937,3
644548,2
348742,1
463003,2
134263,2
233765,2
483974,3
569431,1
341772,2
545092,2
426324,3
382556,2
250830,3
716365,3
482364,2
599743,2
666076,1
238802,1
724634,2
1018536,2
612734,3
338583,2
740574,2
174690,2
880426,3
177129,2
505065,3
887973,2
282816,3
364774,1
192267,3
134810,3
278762,2
996188,2
435969,2
672964,2
636518,1
122994,2
637962,1
60954,2
500630,2
1029857,3
715298,2
322069,2
319252,2
137564,2
287423,3
22848,3
181137,3
606470,2
516647,2
499751,3
1042436,3
756331,2
1040786,2
266880,2
246366,2
330835,3
306167,2
966283,3
144841,1
252002,3
475185,2
554377,2
493727,2
361992,2
100372,2
548045,2
777661,3
1030710,2
640548,2
76340,2
934072,2
666229,2
473154,2
288489,3
387927,2
1018504,1
965476,2
125840,2
935333,2
896279,1
3276,2
360074,2
169608,2
600308,2
168769,1
317899,2
710082,2
478801,1
597650,2
146760,2
7719,2
880874,2
753841,3
174702,2
955520,3
670768,2
724723,2
664671,2
10080,3
522416,3
727515,3
563630,2
987475,2
328471,2
1045391,2
239244,2
521497,3
726323,2
259748,2
506104,3
810263,2
806661,2
654164,3
208786,2
102196,2
802178,2
1027823,2
19593,3
636976,3
230841,2
600706,2
139963,2
644569,3
986276,2
13881,1
509704,1
964065,3
405514,3
854826,2
899511,2
789818,2
796723,2
382768,2
1017065,2
1017525,2
730982,2
152746,2
492806,3
30073,2
716310,3
817814,3
563281,2
411818,2
122294,1
707316,3
257412,2
873637,3
6462,2
703214,1
553559,1
440028,3
613505,1
708348,2
906601,2
773584,2
497956,2
501669,3
758850,2
574407,1
283522,2
217508,3
700405,2
532446,2
64113,2
324615,2
336938,3
1027544,2
796197,2
709573,2
408859,2
367689,3
675003,1
164841,2
327222,3
647529,3
874531,2
288431,2
917530,2
50037,2
115681,1
696859,3
637418,1
825201,3
524352,2
350497,2
934539,2
649905,2
149958,2
154858,3
204147,2
485140,3
511999,2
952351,3
798503,3
387254,1
542472,2
452387,1
925551,2
448957,3
132920,2
61406,3
756178,3
462307,2
871866,3
124357,3
479659,2
1032645,3
798492,2
863336,2
369824,1
832052,2
167122,2
898027,3
194941,2
372310,1
372131,2
571687,3
209271,2
582442,2
875683,2
696196,3
304886,2
837831,3
996113,1
142445,2
48631,2
948813,3
849951,1
231563,2
640317,2
120821,2
639438,2
523614,1
213952,2
425176,1
776889,1
575009,3
509662,2
941321,2
475502,3
229858,2
97776,2
151210,2
194961,2
135194,3
618945,2
759023,3
729040,2
282272,2
64129,2
937895,3
141747,3
341103,2
507961,2
982608,2
759860,2
89631,2
179184,3
1050236,2
642653,3
508264,2
818220,2
1008994,3
930685,2
932120,2
174436,2
470394,2
946761,2
370710,2
554667,3
549899,3
364704,2
120941,3
607994,3
854904,3
1022367,3
561331,3
40139,3
152862,2
83971,2
79939,3
543458,2
925508,2
900827,3
830112,3
625247,3
831873,1
923234,3
254114,3
307518,2
200025,3
395791,2
597952,2
840579,2
227082,2
988633,3
506233,2
426642,3
345535,3
956674,3
561565,2
527039,3
585121,2
759589,2
108043,2
219141,2
307256,3
784664,3
960519,3
630934,2
556202,2
432896,2
370952,2
499193,2
815764,2
759482,2
598893,2
676299,2
997428,3
279039,3
16064,2
788223,1
339194,3
927071,2
446297,2
342466,2
175088,3
512650,1
543663,2
590918,3
340412,2
136366,2
646709,2
74276,2
455883,2
1013337,2
603464,3
27087,2
609177,2
932143,3
19365,2
24684,3
840971,2
841456,3
203693,2
476427,2
990201,2
612541,2
344171,1
893896,3
802557,2
966387,2
891621,2
842177,3
574247,1
916043,2
452439,2
565285,2
73721,3
8991,2
789269,3
876938,2
306657,2
53695,3
394331,2
961788,3
1016090,3
628133,2
935533,3
675931,2
78832,2
851451,2
154577,2
981657,3
29960,3
648774,3
310772,2
644391,2
472951,3
25476,2
129438,3
482818,1
357818,3
605977,2
709767,1
415889,2
122257,2
22017,2
625048,3
340937,3
605838,3
462238,2
602363,2
597692,2
6993,2
167726,2
219122,2
732287,2
152448,3
550280,2
881974,2
707991,2
668418,2
179277,3
504565,2
560171,2
875523,3
536471,3
1000150,2
508287,2
785703,3
642097,2
63198,3
738610,2
114880,2
26976,2
865079,2
955200,2
550763,2
626759,3
810588,2
370814,3
947583,3
525105,3
973672,2
801153,2
909954,1
87801,1
396444,3
549106,2
146038,2
159018,2
760889,2
627511,3
13291,1
735836,2
101694,3
966996,2
323829,2
328001,2
1037579,2
2318,3
521649,3
500617,1
335109,3
541694,3
873955,2
496649,2
871175,2
263016,3
437251,3
169879,3
398349,2
1052828,3
214723,3
880479,3
211478,3
143604,3
388267,2
544466,3
300229,3
91735,3
344596,2
509692,2
48259,2
79010,3
109221,3
40778,2
813987,2
288337,2
162903,2
1013373,1
995619,3
391420,2
659010,2
560973,2
983260,2
964932,3
417837,2
53964,2
305963,2
286831,2
626595,2
962803,3
180479,2
501875,3
453961,2
69411,3
531631,2
176822,1
957557,3
144414,3
717057,2
581711,2
41782,2
593201,2
570525,1
554698,2
573216,2
665970,3
163929,2
281203,3
243014,2
911887,2
146185,3
584470,2
1036668,1
399940,2
726340,2
334071,1
894739,1
931246,2
331106,2
714147,3
869654,2
248037,2
153223,2
799837,3
256102,2
769140,1
261341,2
3124,2
191538,2
503513,3
114571,3
900307,2
678582,3
919723,3
896012,3
376468,2
575983,2
365624,2
475331,2
890686,2
396418,2
147634,3
398549,3
855523,1
377817,2
188702,2
350736,1
208170,2
205275,3
1033306,2
769799,3
48641,2
142028,3
952444,2
441781,2
873699,2
199438,3
808111,3
906114,3
371215,3
16519,1
190359,2
886905,3
77964,3
484028,2
925956,2
628500,2
886,3
425986,3
938130,2
1000003,2
745497,2
305033,2
936595,3
550281,2
428076,2
30098,2
833907,2
782830,3
968060,3
486446,2
911962,2
497551,3
413777,3
710988,3
439669,2
186102,3
729478,3
416463,3
738004,2
536721,3
523948,3
488940,3
626045,2
47154,2
392117,2
100191,3
181270,2
239605,3
240891,2
34651,1
992727,3
539236,2
88010,2
848773,2
478643,3
703147,2
373366,2
498186,3
46303,2
768192,2
16289,1
424923,3
236364,2
275009,2
142176,2
539527,3
233921,3
757503,3
885690,3
489719,2
126192,3
886795,1
778903,3
660168,1
341292,2
510966,2
683152,3
892703,2
172897,3
223830,2
773871,3
710139,1
660224,2
14001,1
696038,2
1047057,2
713675,2
1025691,2
856373,2
1009846,2
1030553,3
805428,2
934647,3
893724,3
286101,3
941407,2
888524,2
829784,3
31269,3
981145,3
755149,3
126314,2
111253,3
1007753,2
991419,3
500802,2
1001641,1
122858,3
915067,3
584548,2
501758,2
429781,3
48693,2
255488,3
581105,2
347881,3
9921,3
86539,3
238241,2
897120,2
606197,3
763553,3
27389,3
735144,3
870900,2
690076,2
78742,3
256514,3
181829,3
188689,2
961271,2
607359,2
771811,2
2824,2
985604,3
191736,2
285218,2
286411,1
399765,1
470801,3
256140,1
701316,2
106395,2
936301,2
716093,3
224017,1
568912,2
567269,2
840796,2
639363,2
18551,2
765743,1
124244,3
145056,3
221527,3
461915,1
209681,3
906827,1
337770,2
13809,3
978759,1
804274,2
448671,3
187672,2
539943,1
316616,2
228495,2
745871,2
780661,3
548241,2
980766,2
623166,2
316241,2
189403,2
638130,2
829838,2
217365,2
543906,1
786965,2
515740,3
837569,2
523226,2
919371,2
973585,2
644053,2
649276,1
275517,2
117831,3
574991,1
212693,1
999183,2
355576,2
139782,3
540423,2
548015,3
369742,2
646235,2
335847,2
632114,3
137348,2
550671,3
27390,3
131179,2
875264,2
295684,1
930427,2
874809,1
289627,1
841705,3
652667,3
258967,3
338977,2
826995,3
247272,1
741854,2
25706,3
366004,2
451034,2
413056,2
166906,2
246614,2
733643,3
30811,2
858450,2
494140,3
644424,2
294908,2
452427,3
591992,2
683161,3
311977,3
117697,3
658423,3
785195,2
508073,3
768575,1
882854,1
459719,3
823637,2
59041,3
43810,3
282013,2
832314,2
847617,2
700614,2
588933,3
1042005,2
603173,3
798737,3
705147,2
546540,1
331449,3
91816,3
175709,3
250393,3
250673,3
610268,2
381176,2
494592,3
441434,2
807778,2
982140,3
182888,2
16566,2
989193,2
96912,2
109879,2
1002345,2
171367,1
56999,2
977817,2
807588,2
726710,2
181928,3
920428,2
946690,2
290707,3
567036,2
848740,2
42862,2
33688,1
402772,1
25860,3
606313,1
478209,2
927987,2
954951,3
898159,2
930758,2
613699,2
690167,2
648072,2
770761,2
408608,3
922892,2
709685,2
522876,2
204382,3
621321,2
283655,1
727679,2
422004,3
173917,3
92130,3
706939,2
197233,2
3358,3
941671,2
668788,2
565925,2
621987,2
910185,3
904097,3
824126,2
230374,2
558420,3
270328,3
470998,2
181592,3
688253,2
599080,2
986987,2
476697,2
542646,3
309427,2
1019188,2
355240,3
48078,3
406073,3
951367,3
1000722,2
763230,2
893056,2
566384,2
628768,3
640283,1
858505,2
400110,3
380527,2
104672,1
293555,2
319589,2
303670,2
271900,2
498588,2
856187,3
136783,2
594898,3
779277,3
406168,1
335173,3
142378,2
296304,2
342716,2
896038,3
643741,3
945901,3
1049353,2
959802,2
839968,3
1014883,2
389330,3
384096,2
794023,1
926038,2
458623,2
744577,1
723011,2
614022,2
633637,2
433722,2
468742,3
480570,3
956301,3
161571,3
287953,3
380327,2
740447,2
361294,2
13359,1
700860,2
462298,2
252556,1
995234,2
451869,1
298377,3
377871,2
688542,2
110841,2
614861,2
124709,2
264042,3
88182,1
1050137,3
313702,2
832243,2
319920,2
722050,3
619959,3
218087,3
600459,2
622803,3
906510,2
1042137,3
369396,2
206519,3
173502,2
938869,2
337201,3
838849,2
919690,2
683112,3
339499,3
710068,2
63270,3
576005,3
675805,2
941664,3
395847,1
878586,1
808996,2
501648,2
871942,2
213131,2
553051,2
948123,2
815491,2
366305,1
612490,2
858646,1
624152,3
141760,3
869493,3
528573,2
18807,3
468711,2
1004997,2
902284,2
602209,3
900976,3
891765,3
